166,   -1775,   -2062,   -2385,   -653,   1041,   -99,   -1127,   51,   -391,   -1443,   613,   508,   809,   126,   264,   -344,   288,   869,   -133,   -758,   538,   -228,   -190,   
41,   -1718,   -1939,   -2097,   -895,   987,   372,   -1247,   -226,   -305,   -1275,   495,   979,   617,   576,   481,   -629,   56,   867,   44,   -546,   445,   -1,   -339,   
522,   -1442,   -1758,   -1761,   -1091,   1100,   713,   -1275,   -256,   -44,   -1339,   512,   1374,   400,   1046,   480,   -754,   -46,   348,   300,   -62,   276,   150,   -544,   
1410,   -1540,   -1275,   -1803,   -1478,   1047,   554,   -987,   -222,   -151,   -1231,   186,   1264,   566,   970,   260,   -587,   -120,   21,   375,   385,   203,   8,   -583,   
1543,   -1263,   -825,   -1811,   -1493,   942,   332,   -807,   -45,   -53,   -1240,   -49,   438,   524,   740,   202,   -292,   -422,   188,   300,   575,   314,   87,   -780,   
1427,   -958,   -950,   -1682,   -1575,   886,   594,   -918,   246,   5,   -1312,   -100,   -132,   557,   336,   329,   38,   -323,   519,   188,   373,   613,   165,   -651,   
1171,   -947,   -810,   -1518,   -1481,   547,   975,   -859,   373,   349,   -1167,   -516,   -78,   314,   26,   598,   326,   -121,   741,   247,   -115,   557,   500,   -564,   
1398,   -862,   -778,   -1456,   -1426,   759,   1012,   -679,   129,   568,   -1019,   -557,   -69,   238,   21,   1284,   334,   392,   -39,   374,   -478,   271,   854,   -9,   
1440,   -839,   -872,   -1027,   -1078,   824,   1235,   -556,   -160,   502,   -636,   -667,   -404,   992,   -437,   1494,   133,   822,   -978,   140,   -410,   323,   743,   422,   
1188,   -654,   -887,   -1,   -1275,   1336,   405,   -508,   -205,   335,   -296,   -39,   -1818,   1466,   -879,   1647,   -46,   498,   -954,   -341,   -252,   775,   325,   321,   
670,   438,   -1412,   -4,   -1356,   1492,   -189,   -734,   -75,   951,   -413,   -142,   -3072,   1060,   -1252,   1598,   -140,   434,   -344,   -652,   -362,   402,   -279,   111,   
-944,   699,   -1827,   504,   -1356,   1173,   292,   -1102,   -292,   1507,   -642,   -337,   -3165,   702,   -1103,   1192,   87,   249,   480,   -651,   -729,   83,   -156,   -266,   
-2103,   75,   -2281,   1118,   -1248,   1557,   775,   -1238,   -660,   520,   -882,   -351,   -2517,   236,   -350,   1486,   389,   -302,   157,   -170,   -211,   -244,   500,   -402,   
-2173,   581,   -2107,   1226,   -1198,   1677,   643,   -1233,   -1007,   675,   -296,   -334,   -1187,   693,   87,   989,   409,   -516,   -620,   537,   463,   -366,   701,   -456,   
-2492,   852,   -1797,   1865,   -851,   787,   -129,   -924,   -35,   1000,   165,   -747,   -261,   1193,   295,   426,   221,   -537,   -1081,   867,   529,   61,   865,   -118,   
-2531,   1351,   -1938,   1615,   -941,   784,   -186,   -453,   91,   718,   -113,   -824,   273,   930,   121,   -28,   64,   -162,   -1074,   1316,   96,   -388,   360,   442,   
-2316,   1480,   -1923,   1563,   -1044,   1197,   -433,   -327,   -415,   590,   325,   -284,   653,   300,   389,   -429,   -216,   281,   -637,   1354,   -914,   -160,   -67,   568,   
-1851,   1663,   -1862,   1334,   -1005,   1228,   -817,   443,   -673,   297,   165,   98,   724,   -571,   739,   -599,   310,   205,   -702,   976,   -1135,   528,   7,   304,   
